04001,유니섹스 홈오피스 슈즈,프랭클리 슬리킹,의류/잡화,"슬리퍼, 슈즈, 신발, 크록스, 사무실, 실내화",32000,https://frankly-sleeping.com/room-shoes,https://gift.kakao.com/product/5300859,https://www.coupang.com/np/search?component=&q=%ED%94%84%EB%9E%AD%ED%81%B4%EB%A6%AC+%EC%8A%AC%EB%A6%AC%ED%95%91+%ED%99%88+%EC%98%A4%ED%94%BC%EC%8A%A4+%EC%8A%88%EC%A6%88&channel=user,https://search.shopping.naver.com/search/all?query=%ED%94%84%EB%9E%AD%ED%81%B4%EB%A6%AC%20%EC%8A%AC%EB%A6%AC%ED%95%91%20%ED%99%88%20%EC%98%A4%ED%94%BC%EC%8A%A4%20%EC%8A%88%EC%A6%88&prevQuery=%ED%94%84%EB%9E%AD%ED%81%B4%EB%A6%AC%20%EC%8A%AC%EB%A6%AC%ED%95%91,"프랭클리 슬리핑의 홈 오피스 슈즈에요.재택 근무가 일상화 되는 요즘, 합리적인 가격대의 실내화를 선물하세요.","전문직, 사무직, 전업주부","의사, 변호사, 검사, 변리사, 법무사, 공인노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무",20,30,"생일, 이사/집들이, 취업/이직, 기념일","존경, 축하, 위로",여성,집순이집돌이,실용,"친구. 연인, 스승, 지인, 직장 동료
"
04002,에센스100 캔버스 캡 토 스니커즈,폴로 랄프로렌,의류/잡화,"스니커즈, 운동화, 신발, 단화",119000,https://www.ralphlauren.co.kr/%EC%97%90%EC%84%BC%EC%8A%A4-100-%EC%BA%94%EB%B2%84%EC%8A%A4-%EC%BA%A1-%ED%86%A0-%EC%8A%A4%EB%8B%88%EC%BB%A4%EC%A6%88-641986.html,https://gift.kakao.com/product/6638782,-,https://search.shopping.naver.com/search/all?query=%ED%8F%B4%EB%A1%9C%20%EC%97%90%EC%84%BC%EC%8A%A4100%20%EC%BA%94%EB%B2%84%EC%8A%A4%20%EC%BA%A1%20%ED%86%A0%20%EC%8A%A4%EB%8B%88%EC%BB%A4%EC%A6%88&prevQuery=%ED%94%84%EB%9E%AD%ED%81%B4%EB%A6%AC%20%EC%8A%AC%EB%A6%AC%ED%95%91%20%ED%99%88%20%EC%98%A4%ED%94%BC%EC%8A%A4%20%EC%8A%88%EC%A6%88,폴로 랄프로렌의 로우탑 스니커즈에요. 어디에 매칭해도 좋은 기본 아이템으로 커플 아이템으로도 추천해요.,"판매/서비스직, 학생","호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",17,30,"생일, 입학/졸업, 기념일, 전역, 취업/이직","감사, 축하","여성, 남성",커플템,실용,"친구. 연인
"
04003,여성 코튼 저지 크루넥 티셔츠,폴로 랄프로렌,의류/잡화,"티셔츠, 티, 기본티",119000,https://www.ralphlauren.co.kr/%EC%BD%94%ED%8A%BC-%EC%A0%80%EC%A7%80-%ED%81%AC%EB%A3%A8%EB%84%A5-%ED%8B%B0-638847.html?dwvar638847_colorname=Colby%20Blue,https://gift.kakao.com/product/2370519,,,"폴로 랄프로렌의 여성 기본 티셔츠로, 스트레이트핏으로 디자인되어 코디하기 좋아요. 다양한 색상과 사이즈로 어울리는 상품을 선물하세요.","사무직, 판매/서비스직, 학생","마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관",17,30,"생일, 기념일",축하,여성,데일리아이템,실용,"가족, 친구, 연인"
04004,공용 포시즌 베이직 자수 로고 버킷햇,화이트샌즈,의류/잡화,"버킷햇, 모자, 캡모자, 데일리룩, 힙합, 스트리트, 데일리",33000,https://whitesands.co.kr/product/%EA%B3%B5%EC%9A%A9-%ED%8F%AC%EC%8B%9C%EC%A6%8C-%EB%B2%A0%EC%9D%B4%EC%A7%81-%EC%9E%90%EC%88%98-%EB%A1%9C%EA%B3%A0-%EB%B2%84%ED%82%B7%ED%96%87-10-colors/1523/,https://gift.kakao.com/product/2831014,https://www.coupang.com/np/search?component=&q=%ED%99%94%EC%9D%B4%ED%8A%B8%EC%83%8C%EC%A6%88+%EA%B3%B5%EC%9A%A9+%ED%8F%AC%EC%8B%9C%EC%A6%8C+%EB%B2%A0%EC%9D%B4%EC%A7%81+%EC%9E%90%EC%88%98+%EB%A1%9C%EA%B3%A0+%EB%B2%84%ED%82%B7%ED%96%87&channel=user,https://search.shopping.naver.com/search/all?query=%ED%99%94%EC%9D%B4%ED%8A%B8%EC%83%8C%EC%A6%88%20%EA%B3%B5%EC%9A%A9%20%ED%8F%AC%EC%8B%9C%EC%A6%8C%20%EB%B2%A0%EC%9D%B4%EC%A7%81%20%EC%9E%90%EC%88%98%20%EB%A1%9C%EA%B3%A0%20%EB%B2%84%ED%82%B7%ED%96%87&prevQuery=%ED%8F%B4%EB%A1%9C%20%EC%97%AC%EC%84%B1%20%EC%BD%94%ED%8A%BC%20%EC%A0%80%EC%A7%80%20%ED%81%AC%EB%A3%A8%EB%84%A5%20%ED%8B%B0%EC%85%94%EC%B8%A0,"자수 로고와 비비드한 컬러가 포인트인 버킷햇이에요. 내부의 스트랩으로 조절이 가능하며, 자연스러운 핏을 연출할 수 있어요.","사무직, 판매/서비스직, 학생","마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",17,30,"입학/졸업, 기념일",축하,"여성, 남성",꾸안꾸룩,실용,"가족, 친구"
04005,빈티지 체크 헤어 스크런치 헤어밴드,버버리,의류/잡화,"스크런치, 곱창, 집게핀, 머리끈",129000,https://kr.burberry.com/,https://gift.kakao.com/product/6785045,https://www.coupang.com/np/search?component=&q=%EB%B2%84%EB%B2%84%EB%A6%AC+%EB%B9%88%ED%8B%B0%EC%A7%80+%EC%B2%B4%ED%81%AC+%ED%97%A4%EC%96%B4+%EC%8A%A4%ED%81%AC%EB%9F%B0%EC%B9%98+%ED%97%A4%EC%96%B4%EB%B0%B4%EB%93%9C&channel=user,https://search.shopping.naver.com/search/all?query=%EB%B2%84%EB%B2%84%EB%A6%AC%20%EB%B9%88%ED%8B%B0%EC%A7%80%20%EC%B2%B4%ED%81%AC%20%ED%97%A4%EC%96%B4%20%EC%8A%A4%ED%81%AC%EB%9F%B0%EC%B9%98%20%ED%97%A4%EC%96%B4%EB%B0%B4%EB%93%9C&prevQuery=%ED%99%94%EC%9D%B4%ED%8A%B8%EC%83%8C%EC%A6%88%20%EA%B3%B5%EC%9A%A9%20%ED%8F%AC%EC%8B%9C%EC%A6%8C%20%EB%B2%A0%EC%9D%B4%EC%A7%81%20%EC%9E%90%EC%88%98%20%EB%A1%9C%EA%B3%A0%20%EB%B2%84%ED%82%B7%ED%96%87,영국 명품 브랜드 버버리의 스크런치에요. 버버리 헤리티지가 단긴 체크무늬가 트렌디하면서도 세련된 무드를 만들어줘요.,"전문직, 사무직, 판매/서비스직, 학생, 전업주부","의사, 변호사, 검사, 변리사, 법무사, 공인노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",20,30,"생일, 입학/졸업, 기념일",축하,여성,스몰럭셔리,정성,"친구. 연인
"
02001,한일관 혼합 선물세트,한일관,식품,"한정식, 고기, 갈비, 불고기, 갈비탕, 육개장, 백반, 맛집, 명절선물세트, 보양식",123000,https://hanilkwan.co.kr/category/gift-set/45/,,,,"80년 전통의 한정식집 한일관의 인기 메뉴를 맛볼 수 있는 선물세트에요. 특별한 날, 존경하는 분께 대접해 보세요.","전문직, 경영/관리직, 자영업, 전업주부, 기타",,45,100,무관,무관,"여성, 남성",한식러버,"실용, 정성","가족, 스승, 지인"
02002,오쏘몰 이뮨 멀티비타민&미네랄 7입,Orthomol,식품,"건강기능식품, 비타민, 피로회복, 미네랄, 멀티비타민, 박카스, 오쏘뮬",38000,https://dmall.co.kr/product/%EC%98%A4%EC%8F%98%EB%AA%B0-%EC%9D%B4%EB%AE%A8-7%EC%9D%BC%EB%B6%84/307/category/56/display/1/,,https://link.coupang.com/a/TewPr,,"명품 비타민 오쏘몰, 선물용으로 최고죠. 요즘 지쳐 보이는 소중한 사람에게 비타민을 선물해 주세요. ",무관,,17,60,무관,무관,"여성, 남성",갓생러,실용,무관
02003,TWG 디카페인 크림 카라멜,TWG Tea,식품,"티, 차, 티백, 디카페인, 카페, 커피, 자스민차, 카모마일차",37000,https://twgkorea.com/product/%ED%81%AC%EB%A6%BC-%EC%B9%B4%EB%9D%BC%EB%A9%9C-%ED%8B%B0-%ED%8B%B0%EB%B0%B1/132/category/44/display/1/,,https://link.coupang.com/a/TeA58,,"카페인이 아니라 더 섬세하고 매력적인 향을 담은 차, 달달하고 차분한 그 사람에게 편안한 하루를 선물해 주세요.",무관,,17,100,"생일, 이사/집들이, 취업/이직, 병문안(아플 때)","축하, 존경, 감사","여성, 남성",힐링템,"실용, 정성","가족, 친구, 스승, 직장 동료"
02004,평일디저/주말 2인 식사권,텍사스데브라질,식품,"레스토랑, 스테이크, 상품권, 식사권, 고기, 삼겹살, 소고기, 맛집, 뷔페, 부페",136000,https://texasdebrazil.com/cart/,,,,"세계적인 맛집 텍사스데브라질, 다양한 고기를 원없이 즐길 수 있어요. 특별한 날을 맞은 소중한 사람에게 선물해 주세요.",무관,,25,60,"생일, 전역, 취업/이직, 기념일","축하, 존경, 감사","여성, 남성",맛집탐방러,실용,"가족, 스승, 친구"
02005,고도리와이너리 복숭아와인 6.5도 375ml,고도리 와이너리,식품,"전통주, 술, 주류, 와인, 과실주, 복숭아",23000,https://www.xn--299as4kvof95ouob.com/intro/adult_im.html?returnUrl=%2Fproduct%2Fdetail.html%3Fproduct_no%3D36%26cate_no%3D24%26display_group%3D1,,,,국내 와인을 즐겨본 적이 있으신가요? 달달한 와인을 좋아한다면 누구라도 좋아할 거예요. 특별하게 선물해 보세요.,"전문직, 경영/관리직, 사무직, 자영업, 전업주부",,25,100,"생일, 취업/이직, 기념일","존경, 축하","여성, 남성",애주가,실용,"친구, 스승, 지인, 직장 동료"
03001,브라반티아 와인오프너,브라반티아,리빙/주방,"와인오프너, 와인, 와인세트, 와인따개, 주방용품",49000,https://m.brabantiashop.kr/product/detail.html?product_no=258&cate_no=4&display_group=1#start,,https://link.coupang.com/a/Tevhy,,"와인 애호가라면 누구나 탐내는 전동 와인 오프너, 소중한 사람이 와인을 더 즐겁게 즐길 수 있도록 선물해 주세요.","전문직, 경영/관리직, 사무직, 자영업, 전업주부",,25,100,"생일, 취업/이직, 기념일","존경, 축하","여성, 남성",삶의질상승,실용,"친구, 스승, 지인, 직장 동료"
03002,유아 젖병세정제&주방세제 무향,베베숲,리빙/주방,"육아용품, 주방용품, 젖병, 세척제, 젖병세척제, 젖병세정제, 유아용품",13900,https://www.bebesup.co.kr/goods/view?no=365,,https://link.coupang.com/a/TevGx,,"젖병세정제와 주방세제, 필수 육아템이지만 고르기 까다로운 거 아시나요? 품질 검증된 베베숲에서 소중한 사람의 육아를 편하게 도와주세요.","전업주부, 사무직",,25,45,출산/육아,"축하, 위로","여성, 남성",육아꿀템,실용,"친구, 가족, 지인, 직장 동료"
03003,르네상스골드 머그 2P(블루),WEDGWOOD,리빙/주방,"웨지우드, 머그컵, 고급 머그컵, 커피잔, 고급 커피잔, 인테리어, 주방용품, 명품 커피잔, 컵",200000,https://www.wedgwoodmall.com/goods/goods_view.php?goodsNo=1000000572,,https://link.coupang.com/a/TeLRJ,,소중한 사람과 어울리는 고풍스러운 잔을 선물해 주세요.,무관,,25,100,무관,무관,"여성, 남성",스몰럭셔리,"실용, 정성",무관
03004,미디엄캔들 매그놀리아,우드윅,리빙/주방,"캔들, 양초, 양키캔들, 우드윅 캔들, 올리브영 캔들, 향, 드레스 퍼퓸, 향초",41000,https://woodwick-korea.com/product/detail.html?product_no=300&cate_no=135&display_group=1,,https://link.coupang.com/a/TeLpZ,,"목련 꽃이 떠오르는 화사하고, 지적이고 여성스러운 향이에요. 지금 떠오르는 사람에게 선물해 주세요.",무관,,20,30,무관,무관,여성,힐링템,정성,무관
03005,웰리빙 컬렉션 밸런싱(샌달우드&로즈),양키캔들,리빙/주방,"캔들, 양초, 양키캔들, 우드윅 캔들, 올리브영 캔들, 향, 드레스 퍼퓸, 향초",52000,https://www.aroma-globa.com/shop/item.php?it_id=1663216906,,https://link.coupang.com/a/TewfX,,"샌달우드, 자스민, 로드의 편안한 향이에요. 생각 정리가 필요해 보이는 소중한 사람에게 선물해 주세요.",무관,,20,45,무관,무관,여성,힐링템,정성,무관
